timestamp,location,price,last4ccnum,link,loyaltynum,day,hour
2014-01-10 12:10:00,Stewart and Sons Fabrication,4195.49,9614,both,L5924,2014-01-10,12:10:00
2014-01-10 13:08:00,Chostus Hotel,133.25,9683,credit,L7291,2014-01-10,13:08:00
2014-01-10 13:11:00,Chostus Hotel,197.41,2540,credit,L5947,2014-01-10,13:11:00
2014-01-10 13:12:00,Guy's Gyros,36.44,8156,both,L5224,2014-01-10,13:12:00
2014-01-10 13:16:00,Ouzeri Elian,30.71,9551,credit,L5777,2014-01-10,13:16:00
2014-01-10 13:20:00,Hippokampos,79.26,4795,credit,L8566,2014-01-10,13:20:00
2014-01-10 13:25:00,Guy's Gyros,26.76,6816,both,L8148,2014-01-10,13:25:00
2014-01-10 13:27:00,Guy's Gyros,15.93,7253,both,L1682,2014-01-10,13:27:00
2014-01-10 13:29:00,Abila Zacharo,113.33,6899,credit,L6267,2014-01-10,13:29:00
2014-01-10 13:30:00,Katerinaís CafÈ,34.76,7688,both,L4164,2014-01-10,13:30:00
2014-01-10 13:30:00,Kalami Kafenion,35.69,3484,both,L2490,2014-01-10,13:30:00
2014-01-10 13:35:00,Gelatogalore,26.15,1415,both,L7783,2014-01-10,13:35:00
2014-01-10 13:35:00,Ouzeri Elian,35.24,3853,both,L1485,2014-01-10,13:35:00
2014-01-10 13:35:00,Kalami Kafenion,101.5,1286,both,L3288,2014-01-10,13:35:00
2014-01-10 13:36:00,Abila Zacharo,36.73,1310,both,L8012,2014-01-10,13:36:00
2014-01-10 13:36:00,Katerinaís CafÈ,25.36,7354,both,L9254,2014-01-10,13:36:00
2014-01-10 13:38:00,Guy's Gyros,26.68,7384,both,L3800,2014-01-10,13:38:00
2014-01-10 13:38:00,Katerinaís CafÈ,21.22,2418,both,L9018,2014-01-10,13:38:00
2014-01-10 13:40:00,Hippokampos,32.01,2463,both,L6886,2014-01-10,13:40:00
2014-01-10 13:44:00,Guy's Gyros,38.15,8411,both,L6110,2014-01-10,13:44:00
2014-01-10 13:44:00,Ouzeri Elian,20.46,9405,both,L3259,2014-01-10,13:44:00
2014-01-10 13:45:00,Kalami Kafenion,27.48,5407,both,L4034,2014-01-10,13:45:00
2014-01-10 13:46:00,Abila Zacharo,31.34,2681,both,L1107,2014-01-10,13:46:00
2014-01-10 13:47:00,Guy's Gyros,31.5,9635,both,L3191,2014-01-10,13:47:00
2014-01-10 13:47:00,Katerinaís CafÈ,25.62,6895,both,L3366,2014-01-10,13:47:00
2014-01-10 13:47:00,Katerinaís CafÈ,24.33,2142,both,L9637,2014-01-10,13:47:00
2014-01-10 13:50:00,Ouzeri Elian,15.25,1877,both,L3014,2014-01-10,13:50:00
2014-01-10 13:52:00,Guy's Gyros,31.05,1321,both,L4149,2014-01-10,13:52:00
2014-01-10 13:53:00,Kalami Kafenion,24.3,4434,both,L2169,2014-01-10,13:53:00
2014-01-10 13:57:00,Guy's Gyros,16.34,8129,both,L8328,2014-01-10,13:57:00
2014-01-10 13:57:00,Ouzeri Elian,24.74,5368,both,L2247,2014-01-10,13:57:00
2014-01-10 13:58:00,Hippokampos,39.89,6901,both,L9363,2014-01-10,13:58:00
2014-01-10 13:59:00,Abila Zacharo,8.22,1874,both,L4424,2014-01-10,13:59:00
2014-01-10 14:01:00,Abila Zacharo,16.12,3492,both,L7814,2014-01-10,14:01:00
2014-01-10 14:03:00,Abila Zacharo,36.38,7819,both,L5259,2014-01-10,14:03:00
2014-01-10 14:07:00,Hippokampos,11.61,7117,credit,L6417,2014-01-10,14:07:00
2014-01-10 14:07:00,Ouzeri Elian,30.93,9617,both,L5553,2014-01-10,14:07:00
2014-01-10 14:08:00,Katerinaís CafÈ,77.62,7108,credit,L6544,2014-01-10,14:08:00
2014-01-10 14:09:00,Abila Zacharo,9.32,6899,both,L6267,2014-01-10,14:09:00
2014-01-10 14:11:00,Gelatogalore,32.19,8202,both,L2343,2014-01-10,14:11:00
2014-01-10 14:20:00,Hippokampos,10.16,4948,credit,L9406,2014-01-10,14:20:00
2014-01-10 14:41:00,Octavio's Office Supplies,139.72,4795,both,L8566,2014-01-10,14:41:00
2014-01-10 16:07:00,Octavio's Office Supplies,64.51,7253,both,L1682,2014-01-10,16:07:00
2014-01-10 18:52:00,Ouzeri Elian,19.92,6899,both,L6267,2014-01-10,18:52:00
2014-01-10 18:57:00,Frydos Autosupply n' More,98.39,7889,credit,L6119,2014-01-10,18:57:00
2014-01-10 19:45:00,Guy's Gyros,23.61,6816,both,L8148,2014-01-10,19:45:00
2014-01-10 19:46:00,Hippokampos,48.22,1415,credit,L7783,2014-01-10,19:46:00
2014-01-10 19:50:00,Katerinaís CafÈ,19.57,8129,credit,L8328,2014-01-10,19:50:00
2014-01-10 19:54:00,Guy's Gyros,27.78,4795,both,L8566,2014-01-10,19:54:00
2014-01-10 19:56:00,Hippokampos,19.88,7117,both,L6417,2014-01-10,19:56:00
2014-01-10 19:56:00,Katerinaís CafÈ,21.89,5921,both,L3295,2014-01-10,19:56:00
2014-01-10 20:02:00,Frydos Autosupply n' More,43.65,8202,both,L2343,2014-01-10,20:02:00
2014-01-10 20:08:00,Katerinaís CafÈ,15.76,9405,both,L3259,2014-01-10,20:08:00
2014-01-10 20:09:00,Hippokampos,70.48,7688,credit,L4164,2014-01-10,20:09:00
2014-01-10 20:09:00,Katerinaís CafÈ,8.14,8411,both,L6110,2014-01-10,20:09:00
2014-01-10 20:09:00,Guy's Gyros,29.81,6901,both,L9363,2014-01-10,20:09:00
2014-01-10 20:11:00,Albert's Fine Clothing,126.13,6895,both,L3366,2014-01-10,20:11:00
2014-01-10 20:15:00,Frydos Autosupply n' More,237.08,7384,credit,L3800,2014-01-10,20:15:00
2014-01-10 20:17:00,Shoppers' Delight,279.53,7819,both,L5259,2014-01-10,20:17:00
2014-01-10 20:20:00,Guy's Gyros,35.54,7108,credit,L6544,2014-01-10,20:20:00
2014-01-10 20:23:00,Guy's Gyros,37.37,3853,credit,L1485,2014-01-10,20:23:00
2014-01-10 20:42:00,Katerinaís CafÈ,21.28,5407,both,L4034,2014-01-10,20:42:00
2014-01-10 20:50:00,Hippokampos,17.21,8332,both,L2070,2014-01-10,20:50:00
2014-01-10 21:11:00,Roberts and Sons,241.2,7354,credit,L9254,2014-01-10,21:11:00
2014-01-10 21:13:00,Guy's Gyros,25.81,5368,both,L2247,2014-01-10,21:13:00
2014-01-10 21:17:00,Hippokampos,27.0,8156,credit,L5224,2014-01-10,21:17:00
2014-01-10 21:28:00,General Grocer,227.28,4434,both,L2169,2014-01-10,21:28:00
2014-01-10 22:21:00,Hippokampos,79.97,2463,credit,L6886,2014-01-10,22:21:00
2014-01-11 13:19:00,Katerinaís CafÈ,45.22,8156,both,L5224,2014-01-11,13:19:00
2014-01-11 13:23:00,Katerinaís CafÈ,45.21,2418,both,L9018,2014-01-11,13:23:00
2014-01-11 13:32:00,Katerinaís CafÈ,29.1,6895,both,L3366,2014-01-11,13:32:00
2014-01-11 13:32:00,Abila Zacharo,54.82,1310,both,L8012,2014-01-11,13:32:00
2014-01-11 13:33:00,Abila Zacharo,89.54,2540,both,L5947,2014-01-11,13:33:00
2014-01-11 13:35:00,Gelatogalore,17.31,9617,both,L5553,2014-01-11,13:35:00
2014-01-11 13:36:00,Hippokampos,103.38,4434,credit,L2169,2014-01-11,13:36:00
2014-01-11 13:37:00,Hippokampos,75.62,9551,credit,L5777,2014-01-11,13:37:00
2014-01-11 13:37:00,Hippokampos,82.23,6899,credit,L6267,2014-01-11,13:37:00
2014-01-11 13:40:00,Ouzeri Elian,19.11,8129,credit,L8328,2014-01-11,13:40:00
2014-01-11 13:43:00,Katerinaís CafÈ,71.65,3484,both,L2490,2014-01-11,13:43:00
2014-01-11 13:47:00,Hippokampos,31.1,7688,credit,L4164,2014-01-11,13:47:00
2014-01-11 13:50:00,Katerinaís CafÈ,23.45,1321,both,L4149,2014-01-11,13:50:00
2014-01-11 13:51:00,Abila Zacharo,32.02,7253,credit,L1682,2014-01-11,13:51:00
2014-01-11 13:59:00,Gelatogalore,18.74,3853,credit,L1485,2014-01-11,13:59:00
2014-01-11 14:09:00,Kalami Kafenion,35.66,7117,both,L6417,2014-01-11,14:09:00
2014-01-11 14:16:00,Kalami Kafenion,39.36,7108,both,L6544,2014-01-11,14:16:00
2014-01-11 14:17:00,Katerinaís CafÈ,26.02,2142,both,L9637,2014-01-11,14:17:00
2014-01-11 14:19:00,Abila Zacharo,45.2,6901,both,L9363,2014-01-11,14:19:00
2014-01-11 15:15:00,Shoppers' Delight,157.45,9617,credit,L5553,2014-01-11,15:15:00
2014-01-11 15:20:00,Shoppers' Delight,238.52,2418,both,L9018,2014-01-11,15:20:00
2014-01-11 15:31:00,General Grocer,78.02,8129,both,L8328,2014-01-11,15:31:00
2014-01-11 16:00:00,Roberts and Sons,256.24,1310,credit,L8012,2014-01-11,16:00:00
2014-01-11 16:01:00,Albert's Fine Clothing,211.47,4434,both,L2169,2014-01-11,16:01:00
2014-01-11 16:09:00,Frydos Autosupply n' More,52.73,7688,both,L4164,2014-01-11,16:09:00
2014-01-11 16:24:00,Ahaggo Museum,89.32,4795,both,L8566,2014-01-11,16:24:00
2014-01-11 17:16:00,Ahaggo Museum,52.14,9683,credit,L7291,2014-01-11,17:16:00
2014-01-11 19:08:00,Katerinaís CafÈ,55.67,9617,both,L5553,2014-01-11,19:08:00
2014-01-11 19:17:00,Kalami Kafenion,23.86,7819,both,L5259,2014-01-11,19:17:00
2014-01-11 19:21:00,Ouzeri Elian,69.36,6899,both,L6267,2014-01-11,19:21:00
2014-01-11 19:26:00,Hippokampos,66.21,7688,both,L4164,2014-01-11,19:26:00
2014-01-11 19:27:00,Albert's Fine Clothing,105.33,8156,both,L5224,2014-01-11,19:27:00
2014-01-11 19:27:00,Hippokampos,32.63,9683,both,L7291,2014-01-11,19:27:00
2014-01-11 19:29:00,Hippokampos,63.21,4795,both,L8566,2014-01-11,19:29:00
2014-01-11 19:31:00,Katerinaís CafÈ,33.18,2142,both,L9637,2014-01-11,19:31:00
2014-01-11 19:32:00,Katerinaís CafÈ,20.71,6899,both,L6267,2014-01-11,19:32:00
2014-01-11 19:33:00,Hippokampos,11.13,1877,credit,L3014,2014-01-11,19:33:00
2014-01-11 19:34:00,Guy's Gyros,55.36,6816,credit,L8148,2014-01-11,19:34:00
2014-01-11 19:40:00,Katerinaís CafÈ,57.36,2540,both,L5947,2014-01-11,19:40:00
2014-01-11 19:44:00,Shoppers' Delight,149.2,9551,credit,L5777,2014-01-11,19:44:00
2014-01-11 19:45:00,Hippokampos,63.21,8332,both,L2070,2014-01-11,19:45:00
2014-01-11 19:50:00,Katerinaís CafÈ,12.55,7889,both,L6119,2014-01-11,19:50:00
2014-01-11 19:51:00,Katerinaís CafÈ,45.68,1310,both,L8012,2014-01-11,19:51:00
2014-01-11 19:52:00,Katerinaís CafÈ,15.72,8411,credit,L6110,2014-01-11,19:52:00
2014-01-11 19:53:00,Hippokampos,67.37,9635,both,L3191,2014-01-11,19:53:00
2014-01-11 19:57:00,Guy's Gyros,36.2,5368,both,L2247,2014-01-11,19:57:00
2014-01-11 20:00:00,Katerinaís CafÈ,25.76,4948,both,L9406,2014-01-11,20:00:00
2014-01-11 20:04:00,Kalami Kafenion,50.2,1286,both,L3288,2014-01-11,20:04:00
2014-01-11 20:04:00,Ouzeri Elian,16.69,2681,credit,L1107,2014-01-11,20:04:00
2014-01-11 20:06:00,Katerinaís CafÈ,52.45,8202,both,L2343,2014-01-11,20:06:00
2014-01-11 20:06:00,Guy's Gyros,33.65,7384,both,L3800,2014-01-11,20:06:00
2014-01-11 20:09:00,Guy's Gyros,16.33,7354,both,L9254,2014-01-11,20:09:00
2014-01-11 20:13:00,Frydos Autosupply n' More,211.15,5407,credit,L4034,2014-01-11,20:13:00
2014-01-11 20:13:00,Katerinaís CafÈ,9.78,9405,both,L3259,2014-01-11,20:13:00
2014-01-11 20:22:00,Frydos Autosupply n' More,236.25,8129,both,L8328,2014-01-11,20:22:00
2014-01-11 20:23:00,Hippokampos,70.23,1415,both,L7783,2014-01-11,20:23:00
2014-01-11 20:24:00,Katerinaís CafÈ,94.68,2418,both,L9018,2014-01-11,20:24:00
2014-01-11 20:26:00,Frydos Autosupply n' More,261.0,6901,both,L9363,2014-01-11,20:26:00
2014-01-11 20:27:00,Hippokampos,69.8,7117,both,L6417,2014-01-11,20:27:00
2014-01-11 20:30:00,Kalami Kafenion,46.78,7108,credit,L6544,2014-01-11,20:30:00
2014-01-11 20:46:00,Katerinaís CafÈ,57.6,1874,credit,L4424,2014-01-11,20:46:00
2014-01-12 03:39:00,Kronos Mart,277.26,8156,credit,L5224,2014-01-12,03:39:00
2014-01-12 13:03:00,Ouzeri Elian,38.55,8332,both,L2070,2014-01-12,13:03:00
2014-01-12 13:17:00,Ouzeri Elian,98.45,5407,both,L4034,2014-01-12,13:17:00
2014-01-12 13:25:00,Hippokampos,12.55,2142,both,L9637,2014-01-12,13:25:00
2014-01-12 13:28:00,Ouzeri Elian,24.72,7819,both,L5259,2014-01-12,13:28:00
2014-01-12 13:30:00,Ouzeri Elian,72.32,1310,both,L8012,2014-01-12,13:30:00
2014-01-12 13:31:00,Guy's Gyros,34.74,6901,both,L9363,2014-01-12,13:31:00
2014-01-12 13:32:00,Ouzeri Elian,117.22,8156,both,L5224,2014-01-12,13:32:00
2014-01-12 13:35:00,Hippokampos,29.2,7117,both,L6417,2014-01-12,13:35:00
2014-01-12 13:40:00,Gelatogalore,20.09,1286,credit,L3288,2014-01-12,13:40:00
2014-01-12 13:45:00,Abila Zacharo,11.2,9683,both,L7291,2014-01-12,13:45:00
2014-01-12 13:45:00,Desafio Golf Course,129.33,2463,both,L6886,2014-01-12,13:45:00
2014-01-12 13:52:00,Kalami Kafenion,54.36,2540,credit,L5947,2014-01-12,13:52:00
2014-01-12 13:54:00,Hippokampos,8.54,7889,both,L6119,2014-01-12,13:54:00
2014-01-12 13:55:00,Kalami Kafenion,14.59,3492,both,L7814,2014-01-12,13:55:00
2014-01-12 14:04:00,Hippokampos,12.57,1874,both,L4424,2014-01-12,14:04:00
2014-01-12 14:06:00,Hippokampos,71.99,9551,credit,L5777,2014-01-12,14:06:00
2014-01-12 14:13:00,Desafio Golf Course,220.77,7688,credit,L4164,2014-01-12,14:13:00
2014-01-12 14:14:00,Desafio Golf Course,198.46,8332,both,L2070,2014-01-12,14:14:00
2014-01-12 14:16:00,Guy's Gyros,30.47,8129,both,L8328,2014-01-12,14:16:00
2014-01-12 15:10:00,Shoppers' Delight,135.78,1310,both,L8012,2014-01-12,15:10:00
2014-01-12 15:24:00,Shoppers' Delight,86.22,1286,both,L3288,2014-01-12,15:24:00
2014-01-12 15:32:00,Shoppers' Delight,204.37,7819,both,L5259,2014-01-12,15:32:00
2014-01-12 15:46:00,General Grocer,159.3,7117,both,L6417,2014-01-12,15:46:00
2014-01-12 15:49:00,Albert's Fine Clothing,195.81,2142,both,L9637,2014-01-12,15:49:00
2014-01-12 16:08:00,Shoppers' Delight,51.5,3547,both,L9362,2014-01-12,16:08:00
2014-01-12 16:27:00,Ahaggo Museum,120.2,6901,both,L9363,2014-01-12,16:27:00
2014-01-12 19:18:00,Katerinaís CafÈ,12.64,7889,both,L6119,2014-01-12,19:18:00
2014-01-12 19:21:00,Katerinaís CafÈ,11.81,7253,both,L1682,2014-01-12,19:21:00
2014-01-12 19:22:00,Hippokampos,27.15,1321,both,L4149,2014-01-12,19:22:00
2014-01-12 19:26:00,Guy's Gyros,42.32,7108,both,L6544,2014-01-12,19:26:00
2014-01-12 19:26:00,Shoppers' Delight,211.03,7384,both,L3800,2014-01-12,19:26:00
2014-01-12 19:29:00,Hippokampos,66.63,1415,both,L7783,2014-01-12,19:29:00
2014-01-12 19:32:00,Guy's Gyros,34.41,3853,both,L1485,2014-01-12,19:32:00
2014-01-12 19:35:00,Hippokampos,49.23,6895,both,L3366,2014-01-12,19:35:00
2014-01-12 19:36:00,Guy's Gyros,12.32,7354,credit,L9254,2014-01-12,19:36:00
2014-01-12 19:43:00,Katerinaís CafÈ,40.94,5407,both,L4034,2014-01-12,19:43:00
2014-01-12 19:44:00,Hippokampos,26.79,8332,both,L2070,2014-01-12,19:44:00
2014-01-12 19:47:00,Katerinaís CafÈ,17.36,3492,credit,L7814,2014-01-12,19:47:00
2014-01-12 19:50:00,Gelatogalore,36.2,1286,both,L3288,2014-01-12,19:50:00
2014-01-12 19:51:00,Hippokampos,52.21,8156,both,L5224,2014-01-12,19:51:00
2014-01-12 19:52:00,Frydos Autosupply n' More,88.93,5368,both,L2247,2014-01-12,19:52:00
2014-01-12 19:58:00,Albert's Fine Clothing,63.36,1877,both,L3014,2014-01-12,19:58:00
2014-01-12 19:59:00,Ouzeri Elian,55.55,6899,both,L6267,2014-01-12,19:59:00
2014-01-12 20:04:00,Katerinaís CafÈ,39.3,8129,both,L8328,2014-01-12,20:04:00
2014-01-12 20:05:00,Hippokampos,78.21,9635,both,L3191,2014-01-12,20:05:00
2014-01-12 20:11:00,Katerinaís CafÈ,67.14,3547,both,L9362,2014-01-12,20:11:00
2014-01-12 20:12:00,Katerinaís CafÈ,15.37,9405,both,L3259,2014-01-12,20:12:00
2014-01-12 20:13:00,Katerinaís CafÈ,39.55,2142,credit,L9637,2014-01-12,20:13:00
2014-01-12 20:15:00,Hippokampos,69.41,2540,credit,L5947,2014-01-12,20:15:00
2014-01-12 20:17:00,Katerinaís CafÈ,16.34,8411,both,L6110,2014-01-12,20:17:00
2014-01-12 20:35:00,Katerinaís CafÈ,40.25,4948,both,L9406,2014-01-12,20:35:00
2014-01-12 20:38:00,Hippokampos,63.32,7688,both,L4164,2014-01-12,20:38:00
2014-01-12 20:43:00,Frydos Autosupply n' More,161.96,8202,both,L2343,2014-01-12,20:43:00
2014-01-12 20:48:00,Katerinaís CafÈ,87.09,1874,credit,L4424,2014-01-12,20:48:00
2014-01-13 03:00:00,Kronos Mart,147.3,5407,credit,L4034,2014-01-13,03:00:00
2014-01-13 06:04:00,Daily Dealz,2.01,9551,credit,L5777,2014-01-13,06:04:00
2014-01-13 07:32:00,Hallowed Grounds,9.16,7889,both,L6119,2014-01-13,07:32:00
2014-01-13 07:36:00,Brew've Been Served,16.39,5368,credit,L2247,2014-01-13,07:36:00
2014-01-13 07:38:00,Brew've Been Served,8.04,7384,both,L3800,2014-01-13,07:38:00
2014-01-13 07:40:00,Coffee Cameleon,19.93,3547,both,L9362,2014-01-13,07:40:00
2014-01-13 07:40:00,Brew've Been Served,8.0,9683,both,L7291,2014-01-13,07:40:00
2014-01-13 07:42:00,Hallowed Grounds,3.02,1310,credit,L8012,2014-01-13,07:42:00
2014-01-13 07:43:00,Brew've Been Served,24.18,6816,credit,L8148,2014-01-13,07:43:00
2014-01-13 07:43:00,Hallowed Grounds,13.68,3492,both,L7814,2014-01-13,07:43:00
2014-01-13 07:43:00,Brew've Been Served,18.71,4795,both,L8566,2014-01-13,07:43:00
2014-01-13 07:44:00,Hallowed Grounds,5.85,9405,both,L3259,2014-01-13,07:44:00
2014-01-13 07:53:00,Brew've Been Served,19.64,7354,both,L9254,2014-01-13,07:53:00
2014-01-13 07:54:00,Hallowed Grounds,19.18,7108,both,L6544,2014-01-13,07:54:00
2014-01-13 07:55:00,Coffee Cameleon,17.49,2418,both,L9018,2014-01-13,07:55:00
2014-01-13 07:55:00,Brew've Been Served,6.08,5407,credit,L4034,2014-01-13,07:55:00
2014-01-13 07:56:00,Brew've Been Served,9.53,4948,both,L9406,2014-01-13,07:56:00
2014-01-13 07:57:00,Brew've Been Served,78.23,3484,credit,L2490,2014-01-13,07:57:00
2014-01-13 07:57:00,Hallowed Grounds,6.32,6899,both,L6267,2014-01-13,07:57:00
2014-01-13 08:00:00,Brew've Been Served,13.37,8411,both,L6110,2014-01-13,08:00:00
2014-01-13 08:01:00,Kronos Mart,159.06,6816,credit,L8148,2014-01-13,08:01:00
2014-01-13 08:02:00,Coffee Cameleon,4.88,7253,both,L1682,2014-01-13,08:02:00
2014-01-13 08:04:00,Brew've Been Served,16.05,4434,both,L2169,2014-01-13,08:04:00
2014-01-13 08:06:00,Hallowed Grounds,55.96,2681,credit,L1107,2014-01-13,08:06:00
2014-01-13 08:07:00,Brew've Been Served,11.49,1286,both,L3288,2014-01-13,08:07:00
2014-01-13 08:12:00,Coffee Cameleon,17.76,2142,both,L9637,2014-01-13,08:12:00
2014-01-13 08:15:00,Abila Airport,3617.47,9220,both,L4063,2014-01-13,08:15:00
2014-01-13 08:21:00,Brew've Been Served,13.19,6901,credit,L9363,2014-01-13,08:21:00
2014-01-13 08:22:00,Brew've Been Served,6.69,7819,both,L5259,2014-01-13,08:22:00
2014-01-13 08:23:00,Brew've Been Served,19.89,8202,both,L2343,2014-01-13,08:23:00
2014-01-13 08:58:00,Kronos Pipe and Irrigation,2892.74,9220,credit,L4063,2014-01-13,08:58:00
2014-01-13 10:12:00,Nationwide Refinery,204.58,9735,both,L9633,2014-01-13,10:12:00
2014-01-13 10:20:00,Maximum Iron and Steel,689.85,9220,both,L4063,2014-01-13,10:20:00
2014-01-13 12:00:00,Coffee Shack,4.09,7117,both,L6417,2014-01-13,12:00:00
2014-01-13 12:00:00,Bean There Done That,7.93,1415,both,L7783,2014-01-13,12:00:00
2014-01-13 12:00:00,Bean There Done That,98.02,9635,credit,L3191,2014-01-13,12:00:00
2014-01-13 12:00:00,Brewed Awakenings,12.69,7688,both,L4164,2014-01-13,12:00:00
2014-01-13 12:00:00,Jack's Magical Beans,18.31,6899,both,L6267,2014-01-13,12:00:00
2014-01-13 12:00:00,Brewed Awakenings,56.4,2540,credit,L5947,2014-01-13,12:00:00
2014-01-13 12:00:00,Bean There Done That,19.56,1877,both,L3014,2014-01-13,12:00:00
2014-01-13 12:00:00,Brewed Awakenings,16.25,8332,both,L2070,2014-01-13,12:00:00
2014-01-13 12:00:00,Bean There Done That,5.54,1321,both,L4149,2014-01-13,12:00:00
2014-01-13 12:00:00,Bean There Done That,10.37,1874,both,L4424,2014-01-13,12:00:00
2014-01-13 12:00:00,Bean There Done That,15.24,9617,both,L5553,2014-01-13,12:00:00
2014-01-13 12:00:00,Bean There Done That,18.59,6895,both,L3366,2014-01-13,12:00:00
2014-01-13 12:00:00,Carlyle Chemical Inc.,1718.96,9220,both,L4063,2014-01-13,12:00:00
2014-01-13 12:00:00,Jack's Magical Beans,5.22,1286,both,L3288,2014-01-13,12:00:00
2014-01-13 12:00:00,Jack's Magical Beans,9.64,8156,both,L5224,2014-01-13,12:00:00
2014-01-13 12:00:00,Jack's Magical Beans,17.52,2463,both,L6886,2014-01-13,12:00:00
2014-01-13 12:11:00,Abila Airport,4417.03,8642,both,L2769,2014-01-13,12:11:00
2014-01-13 12:27:00,Hippokampos,17.17,4434,both,L2169,2014-01-13,12:27:00
2014-01-13 12:55:00,Ouzeri Elian,19.82,9220,both,L4063,2014-01-13,12:55:00
2014-01-13 13:03:00,Gelatogalore,32.83,8156,both,L5224,2014-01-13,13:03:00
2014-01-13 13:18:00,U-Pump,55.25,9551,credit,L5777,2014-01-13,13:18:00
2014-01-13 13:19:00,Gelatogalore,46.45,8332,credit,L2070,2014-01-13,13:19:00
2014-01-13 13:20:00,Abila Zacharo,79.95,6816,credit,L8148,2014-01-13,13:20:00
2014-01-13 13:21:00,Abila Zacharo,64.5,1286,both,L3288,2014-01-13,13:21:00
2014-01-13 13:23:00,Katerinaís CafÈ,38.98,2418,both,L9018,2014-01-13,13:23:00
2014-01-13 13:24:00,Hippokampos,35.73,7253,both,L1682,2014-01-13,13:24:00
2014-01-13 13:27:00,Abila Zacharo,8.72,9683,both,L7291,2014-01-13,13:27:00
2014-01-13 13:28:00,Hippokampos,30.51,9551,both,L5777,2014-01-13,13:28:00
2014-01-13 13:33:00,Guy's Gyros,27.49,2540,both,L5947,2014-01-13,13:33:00
2014-01-13 13:34:00,Katerinaís CafÈ,26.15,6899,both,L6267,2014-01-13,13:34:00
2014-01-13 13:34:00,Abila Zacharo,27.3,1321,both,L4149,2014-01-13,13:34:00
2014-01-13 13:34:00,Hippokampos,59.9,7354,credit,L9254,2014-01-13,13:34:00
2014-01-13 13:36:00,Katerinaís CafÈ,17.21,9405,credit,L3259,2014-01-13,13:36:00
2014-01-13 13:37:00,Ouzeri Elian,95.03,4795,credit,L8566,2014-01-13,13:37:00
2014-01-13 13:39:00,Guy's Gyros,37.37,2142,both,L9637,2014-01-13,13:39:00
2014-01-13 13:40:00,Katerinaís CafÈ,8.29,1874,both,L4424,2014-01-13,13:40:00
2014-01-13 13:40:00,Guy's Gyros,29.25,2463,both,L6886,2014-01-13,13:40:00
2014-01-13 13:41:00,Gelatogalore,36.93,1415,both,L7783,2014-01-13,13:41:00
2014-01-13 13:42:00,Abila Zacharo,11.99,9635,both,L3191,2014-01-13,13:42:00
2014-01-13 13:48:00,Abila Zacharo,116.32,3853,credit,L1485,2014-01-13,13:48:00
2014-01-13 13:48:00,Ouzeri Elian,8.32,1310,both,L8012,2014-01-13,13:48:00
2014-01-13 13:48:00,Katerinaís CafÈ,24.26,3492,both,L7814,2014-01-13,13:48:00
2014-01-13 13:50:00,Hippokampos,91.97,7384,credit,L3800,2014-01-13,13:50:00
2014-01-13 13:51:00,Abila Zacharo,17.41,7819,both,L5259,2014-01-13,13:51:00
2014-01-13 13:51:00,Guy's Gyros,21.03,8411,both,L6110,2014-01-13,13:51:00
2014-01-13 13:52:00,Katerinaís CafÈ,29.55,3547,both,L9362,2014-01-13,13:52:00
2014-01-13 13:55:00,Kalami Kafenion,20.33,5368,both,L2247,2014-01-13,13:55:00
2014-01-13 14:00:00,Guy's Gyros,38.07,7117,both,L6417,2014-01-13,14:00:00
2014-01-13 14:00:00,Gelatogalore,36.24,8202,both,L2343,2014-01-13,14:00:00
2014-01-13 14:01:00,Gelatogalore,117.17,2681,credit,L1107,2014-01-13,14:01:00
2014-01-13 14:04:00,Hippokampos,25.09,9617,both,L5553,2014-01-13,14:04:00
2014-01-13 14:06:00,Ouzeri Elian,29.75,1877,both,L3014,2014-01-13,14:06:00
2014-01-13 14:13:00,Guy's Gyros,12.76,6901,both,L9363,2014-01-13,14:13:00
2014-01-13 14:21:00,Hippokampos,26.96,4948,both,L9406,2014-01-13,14:21:00
2014-01-13 14:33:00,Guy's Gyros,116.87,8129,credit,L8328,2014-01-13,14:33:00
2014-01-13 16:56:00,Abila Airport,2228.08,8642,both,L2769,2014-01-13,16:56:00
2014-01-13 19:20:00,Frydos Autosupply n' More,10000.0,9551,credit,L5777,2014-01-13,19:20:00
2014-01-13 19:27:00,Shoppers' Delight,216.43,3853,both,L1485,2014-01-13,19:27:00
2014-01-13 19:30:00,Ouzeri Elian,28.75,9551,both,L5777,2014-01-13,19:30:00
2014-01-13 19:41:00,Frydos Autosupply n' More,188.57,8129,both,L8328,2014-01-13,19:41:00
2014-01-13 19:50:00,Katerinaís CafÈ,89.83,3547,credit,L9362,2014-01-13,19:50:00
2014-01-13 19:59:00,Frydos Autosupply n' More,64.6,8411,both,L6110,2014-01-13,19:59:00
2014-01-13 19:59:00,Katerinaís CafÈ,30.84,6899,credit,L6267,2014-01-13,19:59:00
2014-01-13 20:09:00,Guy's Gyros,22.34,7354,both,L9254,2014-01-13,20:09:00
2014-01-13 20:11:00,Guy's Gyros,20.47,4795,both,L8566,2014-01-13,20:11:00
2014-01-13 20:15:00,Guy's Gyros,36.89,7384,both,L3800,2014-01-13,20:15:00
2014-01-13 20:18:00,Guy's Gyros,15.84,7819,both,L5259,2014-01-13,20:18:00
2014-01-13 20:24:00,Katerinaís CafÈ,35.7,2142,both,L9637,2014-01-13,20:24:00
